0	1	date
-74.168479	41.141206	2/27/2017
-115.10647	36.17372	2/27/2017
-73.612074	41.269896	2/27/2017
-75.11787	40.001811	2/27/2017
-74.267541	40.745772	2/27/2017
-74.018244	40.68863	2/27/2017
-82.166534	41.450991	3/1/2017
-75.11787	40.001811	3/1/2017
-74.421695	40.427697	3/1/2017
-75.321632	40.002911	3/1/2017
-77.375524	36.120156	3/2/2017
-77.016719	38.911936	3/2/2017
-75.815164	41.322074	3/3/2017
-97.997166	29.972907	3/4/2017
-74.11207	40.982247	3/5/2017
-75.11787	40.001811	3/6/2017
-74.185895	41.083159	3/7/2017
-88.211024	40.108966	3/7/2017
-71.078494	42.240598	3/8/2017
-81.524017	41.04349	3/8/2017
-122.690794	45.507856	3/8/2017
-74.506256	40.77165	3/10/2017
-77.207617	39.143979	3/10/2017
-122.690794	45.507856	3/12/2017
-122.690794	45.507856	3/12/2017
-91.991044	30.24171	3/12/2017
-93.78556	45.04028	3/12/2017
-117.911715	33.678399	3/12/2017
-86.13216	39.775092	3/12/2017
-122.52719	38.134068	3/13/2017
-120.054929	38.689283	3/17/2017
-112.351835	33.703967	3/17/2017
-121.298794	37.672196	3/17/2017
-80.43473	37.256283	3/18/2017
-76.674494	38.946658	3/19/2017
-97.771258	30.326374	3/19/2017
-86.151145	36.087694	3/20/2017
-77.305097	38.853231	3/20/2017
-77.016719	38.911936	3/21/2017
-122.29339	37.516644	3/22/2017
-88.180211	41.509668	3/23/2017
-71.121185	42.179146	3/23/2017
-122.690794	45.507856	3/23/2017
-75.890685	42.165629	3/24/2017
-81.189693	35.284018	3/24/2017
-81.22646	35.11125	3/24/2017
-112.351835	33.703967	3/24/2017
-84.258472	30.427753	3/28/2017
-73.494637	41.308201	3/29/2017
-70.92294	43.14133	4/1/2017
-86.556439	34.718428	4/1/2017
-72.464571	42.367092	4/1/2017
-73.76197	41.16845	4/2/2017
-70.262393	43.658784	4/4/2017
-77.493157	37.524246	4/6/2017
-121.803388	47.432251	4/6/2017
-88.53702	41.66281	4/6/2017
-75.072803	40.217062	4/8/2017
-116.466743	33.818256	4/10/2017
-72.339655	42.667059	4/10/2017
-77.305097	38.853231	4/11/2017
-77.305097	38.853231	4/11/2017
-105.03747	39.830822	4/11/2017
-112.3496	33.4356	4/11/2017
-76.720142	40.191241	4/12/2017
-74.346565	40.282353	4/13/2017
-77.645224	39.085309	4/13/2017
-107.694794	40.745223	4/13/2017
-95.309789	29.813142	4/14/2017
-123.080181	44.067988	4/14/2017
-78.48045	38.026588	4/14/2017
-80.766178	36.00319	4/16/2017
-118.200957	33.804309	4/16/2017
-122.372401	47.806068	4/17/2017
-71.165685	42.647991	4/17/2017
-106.312561	42.859875	4/19/2017
-76.931652	39.002867	4/19/2017
-122.690794	45.507856	4/19/2017
-123.080181	44.067988	4/20/2017
-70.873647	42.642845	4/20/2017
-75.11787	40.001811	4/23/2017
-122.111126	37.052748	4/24/2017
-73.471148	44.704021	4/25/2017
-71.2704	41.678378	4/25/2017
-74.018244	40.68863	4/26/2017
-74.225079	40.406925	4/28/2017
-85.676819	38.188962	4/28/2017
-68.58101	47.26484	4/30/2017
-74.421695	40.427697	5/1/2017
-121.921498	37.680181	5/1/2017
-71.34895	42.46037	5/2/2017
-104.996553	39.760189	5/2/2017
-91.657578	41.976612	5/3/2017
-71.107172	42.537065	5/4/2017
-74.11207	40.982247	5/6/2017
-116.272921	43.603768	5/9/2017
-80.051986	26.586736	5/10/2017
-71.459405	42.446396	5/12/2017
-83.849042	42.266638	5/12/2017
-70.92294	43.14133	5/12/2017
-74.421695	40.427697	5/15/2017
-74.018244	40.68863	5/15/2017
-81.94861	26.552895	5/15/2017
-82.122892	36.330784	5/16/2017
-76.887905	39.206132	5/18/2017
-74.026983	40.955347	5/24/2017
-71.107172	42.537065	5/24/2017
-74.018244	40.68863	5/24/2017
-73.480765	41.075846	5/27/2017
-76.397634	40.331594	5/30/2017
-93.95851	29.99132	5/31/2017
-73.945032	40.645099	6/1/2017
-105.223945	39.522014	6/1/2017
-77.182953	39.139336	6/1/2017
-122.869079	46.984767	6/1/2017
-84.55239	39.325714	6/1/2017
-104.862881	39.739249	6/2/2017
-121.227125	44.082037	6/2/2017
-96.834703	46.927094	6/4/2017
-70.701357	41.970474	6/5/2017
-70.701357	41.970474	6/5/2017
-70.701357	41.970474	6/5/2017
-96.834703	46.927094	6/5/2017
-77.995	37.725416	6/8/2017
-121.982721	37.565285	6/11/2017
-97.771258	30.326374	6/12/2017
-80.430269	26.645895	6/14/2017
-116.055617	33.752886	6/15/2017
-73.392229	43.068526	6/16/2017
-96.823133	40.865142	6/17/2017
-121.555406	38.380456	6/17/2017
-73.536216	41.054082	6/19/2017
-87.714163	43.750867	6/21/2017
-87.798933	41.888545	6/26/2017
-87.85173	41.82392	6/26/2017
-73.654724	40.606953	6/29/2017
-118.200957	33.804309	6/30/2017
-122.372401	47.806068	7/2/2017
-73.126763	41.87484	7/2/2017
-112.351835	33.703967	7/4/2017
-77.3418	38.96146	7/6/2017
-73.945032	40.645099	7/8/2017
-74.11207	40.982247	7/10/2017
-116.272921	43.603768	7/11/2017
-73.209998	44.476622	7/15/2017
-70.55554	41.57076	7/19/2017
-84.47405	33.844371	7/20/2017
-111.877936	43.54241	7/22/2017
-83.879494	33.988309	7/24/2017
-76.623489	39.296536	8/1/2017
-94.19856	39.01501	8/7/2017
-70.439975	41.72832	8/12/2017
-86.182473	44.263534	8/13/2017
-122.783159	38.450412	8/13/2017
-73.99153	40.40372	8/13/2017
-73.945032	40.645099	8/14/2017
-73.945032	40.645099	8/14/2017
-85.629101	42.984226	8/14/2017
-94.598583	39.102404	8/14/2017
-70.475305	41.571499	8/15/2017
-70.48114	41.64844	8/15/2017
-119.020562	35.384337	8/15/2017
-85.683555	43.157685	8/15/2017
-81.79819	41.48199	8/15/2017
-80.458168	25.558428	8/16/2017
-119.848555	34.262834	8/16/2017
-112.351835	33.703967	8/17/2017
-119.1343	34.032383	8/18/2017
-83.849042	42.266638	8/18/2017
-86.372158	35.762951	8/19/2017
-75.637626	41.401881	8/19/2017
-87.798933	41.888545	8/19/2017
-74.018244	40.68863	8/20/2017
-122.264779	37.770563	8/20/2017
-93.25812	44.633421	8/21/2017
-115.10647	36.17372	8/21/2017
-117.218027	46.730331	8/21/2017
-75.829163	39.968862	8/22/2017
