0,1,date
34.330814,-89.483519,11/12/16
47.66264,-117.435997,11/12/16
40.935348,-74.119236,11/13/16
27.775654,-82.64092,11/14/16
43.08313,-73.78457,11/14/16
37.310451,-76.746769,11/15/16
41.284746,-72.796292,11/15/16
42.2906,-84.792885,11/15/16
40.68863,-74.018244,11/15/16
45.44679,-122.53037,11/16/16
39.760189,-104.996553,11/16/16
40.68863,-74.018244,11/17/16
42.265275,-71.879415,11/17/16
29.466085,-81.282815,11/17/16
40.839896,-73.693128,11/17/16
43.991942,-73.171578,11/17/16
42.54933,-71.251725,11/18/16
41.376242,-73.471416,11/19/16
41.308201,-73.494637,11/19/16
40.68863,-74.018244,11/20/16
39.036289,-77.010948,11/20/16
39.760189,-104.996553,11/20/16
39.897162,-75.344083,11/20/16
29.648993,-82.324515,11/20/16
41.04093,-73.71457,11/20/16
41.365709,-72.927507,11/21/16
42.049148,-87.702155,11/21/16
42.965044,-72.294803,11/21/16
33.844371,-84.47405,11/22/16
41.03343,-74.63849,11/22/16
42.500187,-71.575864,11/24/16
39.166759,-84.53822,11/24/16
42.413069,-72.821653,11/26/16
45.686966,-108.387392,11/28/16
44.984577,-93.269097,11/28/16
40.810246,-73.191789,11/28/16
42.240598,-71.078494,11/29/16
33.703967,-112.351835,11/29/16
39.139336,-77.182953,11/29/16
40.74927,-73.64068,11/30/16
42.783801,-77.777872,11/30/16
42.308198,-71.088745,11/30/16
40.74927,-73.64068,11/30/16
40.745772,-74.267541,12/1/16
33.973951,-118.248405,12/1/16
39.105644,-76.935861,12/1/16
30.427753,-84.258472,12/1/16
41.88531,-87.62213,12/1/16
40.331594,-76.397634,12/2/16
40.969642,-76.948072,12/2/16
40.331594,-76.397634,12/3/16
42.965044,-72.294803,12/3/16
42.308198,-71.088745,12/5/16
41.291736,-96.171104,12/5/16
33.640302,-117.769442,12/5/16
42.380442,-71.132947,12/8/16
40.84121,-74.04514,12/8/16
40.68863,-74.018244,12/8/16
44.554321,-69.617809,12/9/16
28.666625,-81.365039,12/9/16
38.463088,-122.989975,12/9/16
33.846302,-118.012225,12/10/16
39.103053,-94.630384,12/11/16
38.498546,-98.38343,12/12/16
26.600995,-80.038113,12/12/16
40.602658,-75.469236,12/12/16
39.212456,-76.951498,12/14/16
40.001811,-75.11787,12/14/16
33.640302,-117.769442,12/14/16
42.583689,-71.816767,12/14/16
33.973951,-118.248405,12/16/16
40.74927,-73.64068,12/17/16
27.335023,-82.537169,12/17/16
40.7228,-73.515819,12/21/16
37.444122,-122.149915,12/21/16
42.28343,-71.3495,12/22/16
42.240598,-71.078494,12/24/16
40.573802,-74.642649,12/27/16
33.324113,-111.878217,12/30/16
40.164837,-105.103179,1/2/17
39.166759,-84.53822,1/2/17
40.620492,-73.747376,1/2/17
39.023294,-95.208909,1/7/17
40.384991,-104.680631,1/8/17
41.720684,-83.569359,1/10/17
41.89781,-87.81395,1/11/17
40.606381,-74.114616,1/11/17
39.296536,-76.623489,1/14/17
34.271985,-77.963628,1/17/17
41.269896,-73.612074,1/19/17
38.911936,-77.016719,1/19/17
33.973951,-118.248405,1/20/17
39.166759,-84.53822,1/21/17
38.380456,-121.555406,1/21/17
43.387702,-87.881232,1/22/17
42.120176,-87.838815,1/23/17
40.343625,-74.693953,1/23/17
45.507856,-122.690794,1/24/17
39.296536,-76.623489,1/25/17
39.296536,-76.623489,1/25/17
39.296536,-76.623489,1/25/17
39.296536,-76.623489,1/25/17
28.035908,-81.899669,1/25/17
41.88531,-87.62213,1/25/17
29.648993,-82.324515,1/26/17
37.444122,-122.149915,1/26/17
39.296536,-76.623489,1/25/17
42.118416,-71.105733,1/27/17
29.648993,-82.324515,1/27/17
28.541579,-81.605846,1/27/17
40.789722,-73.539911,1/29/17
43.121459,-83.319558,1/30/17
38.037847,-84.61645,1/30/17
36.17372,-115.10647,1/30/17
39.296536,-76.623489,2/1/17
32.724103,-117.170912,2/1/17
42.035259,-87.729928,2/1/17
33.53115,-111.94265,2/2/17
42.353696,-71.188149,2/2/17
40.486754,-74.444395,2/2/17
41.88531,-87.62213,2/3/17
40.40789,-74.03431,2/3/17
29.813142,-95.309789,2/3/17
38.295135,-77.483689,2/4/17
36.17372,-115.10647,2/4/17
40.68863,-74.018244,2/4/17
44.067988,-123.080181,2/4/17
37.832075,-121.916718,2/4/17
41.88531,-87.62213,2/4/17
34.032383,-119.1343,2/5/17
44.984577,-93.269097,2/7/17
41.365709,-72.927507,2/7/17
36.165688,-86.778098,2/7/17
44.984577,-93.269097,2/8/17
40.486391,-106.829354,2/8/17
30.062169,-95.383966,2/8/17
41.269896,-73.612074,2/8/17
40.652851,-74.346764,2/8/17
42.833261,-74.058015,2/10/17
34.184975,-118.766918,2/11/17
33.973951,-118.248405,2/12/17
33.973951,-118.248405,2/12/17
26.375954,-80.10717,2/12/17
37.444122,-122.149915,2/12/17
42.220548,-71.199238,2/15/17
28.705924,-81.340639,2/15/17
47.432251,-121.803388,2/15/17
26.375954,-80.10717,2/16/17
41.82275,-71.414451,2/16/17
36.156231,-86.304922,2/17/17
33.992902,-83.353697,2/17/17
40.070789,-77.45983,2/17/17
37.776646,-122.417481,2/17/17
44.984577,-93.269097,2/17/17
40.68863,-74.018244,2/18/17
43.286024,-77.684264,2/18/17
36.17372,-115.10647,2/20/17
44.810062,-93.653336,2/21/17
39.443551,-77.33294,2/21/17
47.432251,-121.803388,2/22/17
37.565285,-121.982721,2/23/17
40.77165,-74.506256,2/23/17
33.86224,-118.39952,2/24/17
41.82275,-71.414451,2/24/17
38.219183,-78.046093,2/24/17
39.166759,-84.53822,2/24/17
42.742541,-78.704437,2/24/17
43.971713,-120.622958,2/24/17
40.280531,-74.712018,2/25/17
37.96091,-120.343863,2/26/17
41.742501,-71.320395,2/26/17
25.558428,-80.458168,2/26/17
36.17372,-115.10647,2/27/17
41.269896,-73.612074,2/27/17
40.001811,-75.11787,2/27/17
40.745772,-74.267541,2/27/17
40.68863,-74.018244,2/27/17
41.450991,-82.166534,3/1/17
40.001811,-75.11787,3/1/17
40.427697,-74.421695,3/1/17
40.002911,-75.321632,3/1/17
38.911936,-77.016719,3/2/17
29.972907,-97.997166,3/4/17
40.982247,-74.11207,3/5/17
40.001811,-75.11787,3/6/17
41.083159,-74.185895,3/7/17
40.108966,-88.211024,3/7/17
42.240598,-71.078494,3/8/17
41.04349,-81.524017,3/8/17
45.507856,-122.690794,3/8/17
40.77165,-74.506256,3/10/17
39.143979,-77.207617,3/10/17
45.507856,-122.690794,3/12/17
45.507856,-122.690794,3/12/17
30.24171,-91.991044,3/12/17
45.04028,-93.78556,3/12/17
33.678399,-117.911715,3/12/17
39.775092,-86.13216,3/12/17
38.134068,-122.52719,3/13/17
37.672196,-121.298794,3/17/17
37.256283,-80.43473,3/18/17
38.946658,-76.674494,3/19/17
30.326374,-97.771258,3/19/17
36.087694,-86.151145,3/20/17
38.853231,-77.305097,3/20/17
38.911936,-77.016719,3/21/17
37.516644,-122.29339,3/22/17
41.509668,-88.180211,3/23/17
42.179146,-71.121185,3/23/17
45.507856,-122.690794,3/23/17
42.165629,-75.890685,3/24/17
35.284018,-81.189693,3/24/17
35.11125,-81.22646,3/24/17
33.703967,-112.351835,3/24/17
30.427753,-84.258472,3/28/17
41.308201,-73.494637,3/29/17
43.14133,-70.92294,4/1/17
34.718428,-86.556439,4/1/17
42.367092,-72.464571,4/1/17
41.16845,-73.76197,4/2/17
43.658784,-70.262393,4/4/17
37.524246,-77.493157,4/6/17
47.432251,-121.803388,4/6/17
41.66281,-88.53702,4/6/17
40.217062,-75.072803,4/8/17
33.818256,-116.466743,4/10/17
42.667059,-72.339655,4/10/17
38.853231,-77.305097,4/11/17
38.853231,-77.305097,4/11/17
39.830822,-105.03747,4/11/17
33.4356,-112.3496,4/11/17
40.191241,-76.720142,4/12/17
39.085309,-77.645224,4/13/17
40.745223,-107.694794,4/13/17
29.813142,-95.309789,4/14/17
44.067988,-123.080181,4/14/17
38.026588,-78.48045,4/14/17
33.804309,-118.200957,4/16/17
47.806068,-122.372401,4/17/17
42.647991,-71.165685,4/17/17
42.859875,-106.312561,4/19/17
39.002867,-76.931652,4/19/17
45.507856,-122.690794,4/19/17
44.067988,-123.080181,4/20/17
42.642845,-70.873647,4/20/17
40.001811,-75.11787,4/23/17
37.052748,-122.111126,4/24/17
44.704021,-73.471148,4/25/17
41.678378,-71.2704,4/25/17
40.68863,-74.018244,4/26/17
38.188962,-85.676819,4/28/17
47.26484,-68.58101,4/30/17
40.427697,-74.421695,5/1/17
37.680181,-121.921498,5/1/17
42.46037,-71.34895,5/2/17
39.760189,-104.996553,5/2/17
41.976612,-91.657578,5/3/17
42.537065,-71.107172,5/4/17
40.982247,-74.11207,5/6/17
43.603768,-116.272921,5/9/17
42.446396,-71.459405,5/12/17
42.266638,-83.849042,5/12/17
43.14133,-70.92294,5/12/17
40.427697,-74.421695,5/15/17
40.68863,-74.018244,5/15/17
26.552895,-81.94861,5/15/17
36.330784,-82.122892,5/16/17
39.206132,-76.887905,5/18/17
40.955347,-74.026983,5/24/17
42.537065,-71.107172,5/24/17
40.68863,-74.018244,5/24/17
41.075846,-73.480765,5/27/17
40.331594,-76.397634,5/30/17
29.99132,-93.95851,5/31/17
39.522014,-105.223945,6/1/17
39.139336,-77.182953,6/1/17
46.984767,-122.869079,6/1/17
39.325714,-84.55239,6/1/17
39.739249,-104.862881,6/2/17
44.082037,-121.227125,6/2/17
46.927094,-96.834703,6/4/17
41.970474,-70.701357,6/5/17
41.970474,-70.701357,6/5/17
41.970474,-70.701357,6/5/17
46.927094,-96.834703,6/5/17
37.725416,-77.995,6/8/17
37.565285,-121.982721,6/11/17
30.326374,-97.771258,6/12/17
26.645895,-80.430269,6/14/17
33.752886,-116.055617,6/15/17
43.068526,-73.392229,6/16/17
40.865142,-96.823133,6/17/17
38.380456,-121.555406,6/17/17
41.054082,-73.536216,6/19/17
41.888545,-87.798933,6/26/17
41.82392,-87.85173,6/26/17
33.804309,-118.200957,6/30/17
47.806068,-122.372401,7/2/17
41.87484,-73.126763,7/2/17
33.703967,-112.351835,7/4/17
38.96146,-77.3418,7/6/17
40.982247,-74.11207,7/10/17
43.603768,-116.272921,7/11/17
44.476622,-73.209998,7/15/17
41.57076,-70.55554,7/19/17
33.844371,-84.47405,7/20/17
43.54241,-111.877936,7/22/17
33.988309,-83.879494,7/24/17
39.296536,-76.623489,8/1/17
39.01501,-94.19856,8/7/17
41.72832,-70.439975,8/12/17
44.263534,-86.182473,8/13/17
38.450412,-122.783159,8/13/17
40.40372,-73.99153,8/13/17
42.984226,-85.629101,8/14/17
39.102404,-94.598583,8/14/17
